Unnamed: 0,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller,name_normalized
19372,Doom,https://www.imdb.com/title/tt0286598/?ref_=adv_li_tt,1993.0,M,8.6,"4,946",A rogue tough space marine (referred to as Doomguy) is the only survivor in a hell-infested facility. He must fight his way to uncover a bitter truth,True,False,False,False,False,False,False,True,False,doom
19375,Dead Space 2,https://www.imdb.com/title/tt1697062/?ref_=adv_li_tt,2011.0,M,8.8,"6,582","Set three years after the events of the first, Isaac Clarke's fight against a new Necromorph outbreak on the Sprawl, a space station above Saturn's largest moon, Titan.",True,False,False,False,False,False,False,True,False,dead space 2
19376,Transformers: War for Cybertron,https://www.imdb.com/title/tt1569962/?ref_=adv_li_tt,2010.0,T,8.1,781,The heroic Autobots and tyrannical Decepticons wage war for control of the planet Cybertron.,True,True,False,False,False,False,False,True,False,transformers: war for cybertron
19387,Resident Evil 3: Nemesis,https://www.imdb.com/title/tt0207701/?ref_=adv_li_tt,1999.0,M,8.6,"4,668","Two months after surviving the grisly disaster at the mansion lab, Jill Valentine resigns from S.T.A.R.S. and attempts to escape the ruined nightmarish Racoon city.",True,False,False,False,False,False,False,True,False,resident evil 3: nemesis
19390,Spider-Man,https://www.imdb.com/title/tt0258979/?ref_=adv_li_tt,2000.0,E,8.1,"1,726","Framed by Dr. Octopus, you must help Spider-Man clear his name and save the city.",True,True,False,False,False,True,False,False,False,spider-man
19394,Metroid Dread,https://www.imdb.com/title/tt14855850/?ref_=adv_li_tt,2021.0,T,8.8,466,"Set after Metroid Fusion, players control bounty hunter Samus Aran as she faces a new robotic enemy on the planet ZDR.",True,True,False,False,False,False,True,False,False,metroid dread
19396,StarCraft II: Wings of Liberty,https://www.imdb.com/title/tt1037854/?ref_=adv_li_tt,2010.0,T,8.8,"3,322","Four years after the events of StarCraft: Brood War (1998), Jim Raynor fights against the Dominion and begins a search for artifacts when at the same time the Zerg attack once again.",True,True,False,False,False,False,False,True,False,starcraft ii: wings of liberty
19399,TRON 2.0,https://www.imdb.com/title/tt0208650/?ref_=adv_li_tt,2003.0,,8.3,292,"When Encom programmer Alan Bradley goes missing, his son Jet is pulled into the world of the computer to find him and to stop a new threat destrying that world from within.",True,True,False,False,False,False,False,True,False,tron 2.0
19404,Doom II: Hell on Earth,https://www.imdb.com/title/tt0290572/?ref_=adv_li_tt,1994.0,M,8.5,"2,940","Doom 2 follows the story of Doom-Guy, killing hell creatures, for the future of mankind.",True,False,False,False,False,False,False,True,False,doom ii: hell on earth
19408,Day of the Tentacle,https://www.imdb.com/title/tt0203441/?ref_=adv_li_tt,1993.0,,9.0,"1,869","A disembodied tentacle is accidentally exposed to nuclear waste, giving it human abilities and an ambition to take over the world.",False,True,True,False,False,False,False,True,False,day of the tentacle
19411,13 Sentinels: Aegis Rim,https://www.imdb.com/title/tt6198140/?ref_=adv_li_tt,2019.0,T,8.7,145,"In 1980s Japan, thirteen high-schoolers are thrust into a futuristic war between giant robots called ""Sentinels"" and mechanical Kaiju as they must fight to prevent humanity's fate of unavoidable destruction.",True,True,False,False,False,False,False,False,False,13 sentinels: aegis rim
19418,Halo 2: Anniversary,https://www.imdb.com/title/tt15822866/?ref_=adv_li_tt,2014.0,M,9.0,358,"Halo 2: Anniversary comes to PC as the next installment in Halo: The Master Chief Collection. Now optimized for PC, experience the impeccably remastered edition of the original Halo 2 game.",True,True,False,False,False,False,False,True,False,halo 2: anniversary
19421,Contra,https://www.imdb.com/title/tt0206656/?ref_=adv_li_tt,1987.0,E10+,8.3,"1,518","A terrorist organization named Red Falcon declares war on humanity and tries to take over the Earth. Two soldiers, Bill Rizer and Lance Bean, are sent to stop the Earth's destruction.",True,True,False,False,False,False,False,True,False,contra
19441,Marvel vs. Capcom 2: New Age of Heroes,https://www.imdb.com/title/tt0266750/?ref_=adv_li_tt,2000.0,T,8.2,783,"A pirate-woman named Ruby-Heart who united fifty-two of the Earth's strongest heroes and villains, transports them to another dimension on her enormous battleship to fight an evil shape-shifter named Abyss who wants to rule all realities.",True,True,False,False,False,False,False,True,False,marvel vs. capcom 2: new age of heroes
19451,Chrono Cross,https://www.imdb.com/title/tt0241307/?ref_=adv_li_tt,1999.0,T,8.6,934,"For Serge, the truth is all too disturbing when he stumbles into another dimension, a dimension where he is long dead. Now the fate of two worlds hangs in the balance and Serge is the only hope.",True,True,False,False,False,True,False,False,False,chrono cross
19462,Mass Effect 3: Citadel,https://www.imdb.com/title/tt15429254/?ref_=adv_li_tt,2013.0,M,9.3,147,"Commander Shepard and the crew of the Normandy SR-2 Starship on shore leave, where they must uncover the truth surrounding a conspiracy against Shepard.",True,True,False,False,False,False,False,True,False,mass effect 3: citadel
19473,Metal Gear Solid V: The Definitive Experience,https://www.imdb.com/title/tt15409254/?ref_=adv_li_tt,2016.0,M,8.7,43,Add a Plot,True,True,False,False,False,False,False,False,False,metal gear solid v: the definitive experience
19486,The King of Fighters '97,https://www.imdb.com/title/tt0314272/?ref_=adv_li_tt,1997.0,T,8.1,206,"This version introduces the dual mode play system: Advanced and Extra. Advanced allows for a faster, offensive play while Extra allows for a more defensive, special-intensive play.",True,False,False,False,False,False,False,True,False,the king of fighters '97
19611,Mass Effect 3: Omega,https://www.imdb.com/title/tt15429252/?ref_=adv_li_tt,2012.0,M,8.1,63,"Omega has been seized by one of Cerberus' most accomplished and brilliant agents, General Oleg Petrovsky. Aria T'Loak is plotting her revenge. To reclaim her domain, she must team up with Commander Shepard.",True,True,False,False,False,False,False,True,False,mass effect 3: omega
19655,Mass Effect 3: Leviathan,https://www.imdb.com/title/tt15404240/?ref_=adv_li_tt,2012.0,M,8.6,75,Add a Plot,True,True,False,False,False,False,False,True,False,mass effect 3: leviathan
19679,Mass Effect 2: Lair of the Shadow Broker,https://www.imdb.com/title/tt15339378/?ref_=adv_li_tt,2010.0,M,8.8,71,"Liara T'Soni is tracking down the mysterious Shadow Broker, and no one is safe. She'll do anything to recover the man the Broker kidnapped - and the Shadow Broker's agents will do anything to stop her.",True,True,False,False,False,False,False,True,False,mass effect 2: lair of the shadow broker
19857,Aliens vs. Pinball,https://www.imdb.com/title/tt5812596/?ref_=adv_li_tt,2016.0,E10+,8.5,100,"Zen Pinball features hit tables based on some of the biggest brands in entertainment, including Marvel Comics, Star Wars, ALIEN, The Walking Dead and more, Zen Pinball is your go-to place for all of your pinball cravings.",True,False,False,False,False,False,False,True,False,aliens vs. pinball
19864,Mass Effect 2: Overlord,https://www.imdb.com/title/tt15339354/?ref_=adv_li_tt,2010.0,M,8.1,52,Add a Plot,True,True,False,False,False,False,False,True,False,mass effect 2: overlord
20014,Super Robot Wars V,https://www.imdb.com/title/tt6684996/?ref_=adv_li_tt,2017.0,,8.7,7,Add a Plot,True,False,False,False,False,False,False,True,False,super robot wars v
20665,The Last of Us: Part II,https://www.imdb.com/title/tt6298000/?ref_=adv_li_tt,2020.0,M,8.5,"30,466","Five years after the events of The Last of Us, Ellie embarks on another journey through a post-apocalyptic America on a mission of vengeance against a mysterious militia.",True,True,False,False,False,False,False,False,False,the last of us: part ii
20666,Uncharted 4: A Thief's End,https://www.imdb.com/title/tt3334704/?ref_=adv_li_tt,2016.0,T,9.5,"28,732","Thrown back into the dangerous underworld he'd tried to leave behind, Nathan Drake must decide what he's willing to sacrifice to save the ones he loves.",True,True,False,False,False,False,False,False,False,uncharted 4: a thief's end
20667,Batman: Arkham Knight,https://www.imdb.com/title/tt3554580/?ref_=adv_li_tt,2015.0,M,9.0,"18,976","With his back against the wall, Batman turns to his closest allies to help him save Gotham City from the clutches of Scarecrow and the Arkham Knight's army. A familiar face also returns to give The Dark Knight a message he cannot ignore.",True,True,False,True,False,False,False,False,False,batman: arkham knight
20669,Call of Duty: Modern Warfare,https://www.imdb.com/title/tt10417512/?ref_=adv_li_tt,2019.0,M,8.4,"5,259","Captain Price and the SAS partner with the CIA and the Urzikstani Liberation Force to retrieve stolen chemical weapons. The fight takes you from London to the Middle East and beyond, as this joint task force battles to stop a global war.",True,False,False,False,False,False,False,False,True,call of duty: modern warfare
20670,Batman: Arkham City,https://www.imdb.com/title/tt1568322/?ref_=adv_li_tt,2011.0,T,9.4,"30,766","When part of Gotham is turned into a private reserve for criminals known as Arkham City, all hell is sure to break loose, and the Dark Knight is the only one who can stop it.",True,True,False,True,False,False,False,False,False,batman: arkham city
20671,L.A. Noire,https://www.imdb.com/title/tt1764429/?ref_=adv_li_tt,2011.0,M,8.7,"15,452","Cole Phelps, a war hero and rookie cop, moves up the ranks and solves dark cases in 1940s Los Angeles.",True,False,False,True,False,False,False,False,False,l.a. noire
20672,Batman: Arkham Asylum,https://www.imdb.com/title/tt1282022/?ref_=adv_li_tt,2009.0,T,9.2,"27,588",You control Batman as he fights to subdue The Joker and his fellow inmates when they seize control of the Asylum on Arkham Island.,True,True,False,True,False,False,False,False,False,batman: arkham asylum
20674,Metal Gear Solid V: The Phantom Pain,https://www.imdb.com/title/tt2370518/?ref_=adv_li_tt,2015.0,M,8.8,"7,479","After awakening from a nine year coma, Big Boss forms a new mercenary group called, Diamond Dogs, and teams up with his former rival, Ocelot, to track down the men responsible for the destruction of MSF.",True,True,False,False,False,False,False,False,False,metal gear solid v: the phantom pain
20675,BioShock,https://www.imdb.com/title/tt1094581/?ref_=adv_li_tt,2007.0,M,9.1,"19,734","In 1960, a lone survivor of a plane crash named Jack discovers an abandoned underwater utopia, only to find out that the mystery behind its creation is much more sinister than he first believed.",True,True,False,False,False,False,False,False,False,bioshock
20676,Call of Duty: Modern Warfare 2,https://www.imdb.com/title/tt1450746/?ref_=adv_li_tt,2009.0,M,8.8,"23,453","A massacre at a Russian airport leads to a war between Russia and the United States. Meanwhile, a Task Force is sent to find the perpetrators and bring the bloodshed to an end.",True,False,False,False,False,False,False,False,True,call of duty: modern warfare 2
20677,Batman: Arkham Origins,https://www.imdb.com/title/tt2842418/?ref_=adv_li_tt,2013.0,T,8.2,"13,657","Years before the Arkham incidents, the neophyte Dark Knight finds himself the target of an open murder contract courtesy of Black Mask that draws eight of the world's deadliest assassins and a new criminal named The Joker.",True,True,False,True,False,False,False,False,False,batman: arkham origins
20678,Resident Evil 2,https://www.imdb.com/title/tt7826034/?ref_=adv_li_tt,2019.0,M,9.1,"7,033","Re-imagining of Resident Evil 2 (1998), with a third-person over-the-shoulder view, new details, rearranged and new areas, no more loading screen doors, new puzzle solving opportunities, a gunpowder crafting mechanic and more.",True,False,False,False,False,False,False,True,False,resident evil 2
20679,Call of Duty: Black Ops,https://www.imdb.com/title/tt1632479/?ref_=adv_li_tt,2010.0,M,8.3,"19,177","Former Marine Captain and CIA operative Alex Mason, upon interrogation by an unknown party, recounts his violent experiences with the Bay of Pigs, a radical Soviet conspiracy, and the Vietnam war.",True,False,False,False,False,False,False,False,True,call of duty: black ops
20682,Resident Evil,https://www.imdb.com/title/tt0190703/?ref_=adv_li_tt,1996.0,M,8.9,"5,451","The RPD are investigating strange cannibalized corpses on the outskirts of the city. The Alpha squad, Jill and Chris, are sent to locate missing team members. While there, mutated dogs cause them to flee into a supposedly abandoned mansion.",True,False,False,False,False,False,True,False,False,resident evil
